"","year","state","county","total","male","female","over 65 male","over 65 female","under 21 male","under 21 female"
"31470",2018,"38","007",946,556,390,71,79,161,74
"31471",2018,"38","043",2460,1301,1159,260,223,341,333
"31472",2018,"38","019",3824,1959,1865,482,548,487,393
"31473",2018,"38","037",2380,1205,1175,338,353,272,296
"31474",2018,"38","049",5927,3034,2893,557,622,811,743
"31475",2018,"38","091",1910,1001,909,222,225,200,241
"31476",2018,"38","005",6886,3529,3357,456,446,1422,1292
"31477",2018,"45","055",64361,31261,33100,5016,6324,9320,8533
"31478",2018,"45","075",88454,41524,46930,6978,9271,13187,12602
"31479",2018,"45","083",302195,146535,155660,20785,26677,44023,43154
"31480",2018,"45","009",14600,7113,7487,1252,1710,2418,1882
"31481",2018,"45","013",182658,89979,92679,22105,24827,24362,21056
"31482",2018,"45","017",14713,7013,7700,1429,1753,1659,1666
"31483",2018,"45","033",30871,14567,16304,1953,2849,4989,4741
"31484",2018,"45","081",20299,10200,10099,1722,2096,2961,2659
"31485",2018,"45","079",408263,197835,210428,20682,28009,66237,62477
"31486",2018,"45","039",22712,10854,11858,2043,2429,3122,2703
"31487",2018,"45","049",19807,10247,9560,1565,1920,2823,2432
"31488",2018,"45","045",498402,241853,256549,32764,42061,71647,69488
"31489",2018,"45","057",89546,43592,45954,7962,10042,12006,11396
"31490",2018,"45","035",155474,75635,79839,9118,11238,23624,22726
"31491",2018,"45","041",138561,64599,73962,9292,12737,19776,19950
"31492",2018,"45","059",66710,32455,34255,5146,6584,9803,8949
"31493",2018,"45","065",9606,5334,4272,1506,1597,919,598
"31494",2018,"45","077",122746,61190,61556,8642,10836,19621,18627
"31495",2018,"45","087",27644,13228,14416,2274,3079,3746,3322
"31496",2018,"45","089",31794,15307,16487,2606,3497,4167,4044
"31497",2018,"46","003",2759,1448,1311,258,281,423,415
"31498",2018,"46","051",7217,3756,3461,661,789,982,864
"31499",2018,"46","123",5468,2719,2749,521,685,707,716
"31500",2018,"46","137",2814,1398,1416,121,131,503,575
"31501",2018,"46","115",6543,3280,3263,607,716,992,880
"31502",2018,"46","009",6969,4071,2898,685,768,890,711
"31503",2018,"46","011",34239,17538,16701,1788,2035,6505,6548
"31504",2018,"46","047",6774,3404,3370,885,912,800,559
"31505",2018,"46","057",6000,3091,2909,450,516,1089,1043
"31506",2018,"46","071",3287,1611,1676,242,225,573,669
"31507",2018,"46","033",8573,4286,4287,1199,1193,855,692
"31508",2018,"46","069",1331,666,665,152,194,171,147
"31509",2018,"46","049",2322,1165,1157,224,365,358,228
"31510",2018,"46","067",7315,3605,3710,724,961,1029,1084
"31511",2018,"46","129",5510,2726,2784,605,684,731,729
"31512",2018,"46","017",2053,1018,1035,83,89,473,444
"31513",2018,"46","037",5506,2857,2649,647,747,736,575
"31514",2018,"46","043",2930,1417,1513,315,377,348,364
"31515",2018,"46","063",1311,695,616,112,121,197,176
"31516",2018,"46","089",2364,1192,1172,294,398,265,269
"31517",2018,"46","109",10285,5290,4995,956,1007,1785,1521
"31518",2018,"46","119",1331,698,633,160,139,195,181
"31519",2018,"46","083",54914,27152,27762,2918,3475,9057,8722
"31520",2018,"46","079",12574,6569,6005,1282,1251,1953,1510
"31521",2018,"46","081",25234,12595,12639,2382,2697,3377,3366
"31522",2018,"01","017",33826,16257,17569,2711,3698,4501,4181
"31523",2018,"27","081",5707,2855,2852,624,779,769,736
"31524",2018,"27","089",9392,4761,4631,912,1021,1240,1247
"31525",2018,"27","163",253317,125332,127985,16033,18950,37800,36127
"31526",2018,"27","065",16004,8133,7871,1510,1650,2137,1963
"31527",2018,"06","115",75493,38468,37025,4264,4811,13160,11673
"31528",2018,"06","035",31185,20671,10514,2062,2095,3845,2718
"31529",2018,"06","097",501317,245196,256121,40234,50863,63777,61306
"31530",2018,"06","025",180216,92250,87966,10130,12316,32461,30584
"31531",2018,"06","001",1643700,807171,836529,94336,121581,216067,208220
"31532",2018,"06","055",140530,70082,70448,11749,13611,19099,17936
"31533",2018,"05","079",13695,8590,5105,915,1087,1611,1198
"31534",2018,"05","035",49013,23271,25742,2772,3723,8277,7623
"31535",2018,"05","045",122416,59911,62505,6335,8153,20393,19693
"31536",2018,"05","089",16438,7990,8448,2157,2339,1745,1838
"31537",2018,"05","129",7923,3981,3942,957,1004,959,884
"31538",2018,"05","007",258980,128399,130581,15217,18708,41507,39570
"31539",2018,"05","059",33520,17418,16102,2749,3399,4569,3996
"31540",2018,"05","087",16076,8038,8038,1379,1583,2364,2226
"31541",2018,"24","025",251025,122763,128262,16926,21706,35504,33287
"31542",2018,"24","001",71977,37646,34331,6199,7913,9733,8853
"31543",2018,"42","055",153751,75503,78248,12808,16112,21249,20395
"31544",2018,"42","119",45114,24802,20312,3377,4373,6952,6338
"31545",2018,"42","127",51536,27278,24258,5678,6131,5571,5025
"31546",2018,"42","009",48611,24200,24411,4866,5751,6000,5707
"31547",2018,"42","089",167586,82895,84691,12754,14494,22463,22607
"31548",2018,"42","061",45421,24052,21369,4302,4770,5647,5405
"31549",2018,"42","125",207547,101709,105838,17881,22867,26431,25303
"31550",2018,"42","101",1575522,745543,829979,82679,124884,221507,218209
"31551",2018,"42","133",444014,219415,224599,33107,40851,61906,58265
"31552",2018,"42","063",85755,42835,42920,7072,8540,12801,12710
"31553",2018,"42","041",247433,122321,125112,19161,24840,33083,32224
"31554",2018,"42","003",1225561,591630,633931,92690,129280,148377,144785
"31555",2018,"42","129",354751,173251,181500,33370,43280,41493,39383
"31556",2018,"42","053",7351,5807,1544,865,761,655,275
"31557",2018,"42","013",123842,60619,63223,10517,14001,16182,14930
"31558",2018,"42","073",87382,42321,45061,7883,10525,11154,10838
"31559",2018,"42","015",61304,30206,31098,5810,6612,8126,7933
"31560",2018,"42","021",134550,66180,68370,12416,16369,17245,16450
"31561",2018,"42","029",517156,254746,262410,35742,44114,74377,72816
"31562",2018,"42","011",416642,204883,211759,30520,38566,60356,58467
"31563",2018,"42","087",46362,22744,23618,4230,5403,6396,5907
"31564",2018,"48","181",128560,62737,65823,9985,12305,19215,18171
"31565",2018,"48","297",12123,6634,5489,1177,1246,1564,1357
"31566",2018,"48","363",28317,13987,14330,2542,2877,4150,3818
"31567",2018,"48","255",15387,9133,6254,955,1195,2228,1907
"31568",2018,"48","123",20435,10577,9858,1703,2227,2586,2687
"31569",2018,"48","059",13770,6763,7007,1313,1438,1875,1898
"31570",2018,"48","067",30087,14692,15395,2902,3572,4421,3806
"31571",2018,"48","183",123494,60208,63286,7683,10522,19908,18593
"31572",2018,"48","313",14128,8127,6001,940,1122,1867,1651
"31573",2018,"48","303",301454,148631,152823,15618,20472,52468,50653
"31574",2018,"48","257",118910,58360,60550,6283,7753,19582,18927
"31575",2018,"48","259",41982,20415,21567,3567,4327,5985,5875
"31576",2018,"48","153",5872,2885,2987,487,610,926,863
"31577",2018,"48","017",7092,3640,3452,471,529,1260,1168
"31578",2018,"48","071",40292,20377,19915,2080,2328,7043,6425
"31579",2018,"48","027",342236,170918,171318,15590,19609,60508,56847
"31580",2018,"48","061",421750,204788,216962,23930,30251,81226,77711
"31581",2018,"48","117",18899,9507,9392,1048,1268,3817,3424
"31582",2018,"48","141",837654,411682,425972,41427,56037,147019,140266
"31583",2018,"48","283",7409,4408,3001,509,525,1196,832
"31584",2018,"48","443",862,429,433,136,137,93,52
"31585",2018,"48","457",21496,11738,9758,2058,2552,3063,2271
"31586",2018,"48","483",5482,2844,2638,490,525,939,693
"31587",2018,"48","009",8789,4326,4463,782,912,1256,1072
"31588",2018,"48","043",9216,4558,4658,986,1001,962,1149
"31589",2018,"48","215",849389,415443,433946,40123,50127,172007,166942
"31590",2018,"48","423",225015,108730,116285,15737,19934,35197,33166
"31591",2018,"38","045",4100,2148,1952,472,532,537,418
"31592",2018,"38","059",30544,15753,14791,2176,2551,4083,3911
"31593",2018,"38","025",4387,2298,2089,343,362,593,614
"31594",2018,"38","051",2654,1323,1331,344,488,295,210
"31595",2018,"38","063",2920,1485,1435,387,419,292,303
"31596",2018,"38","079",14603,7218,7385,738,861,2910,2817
"31597",2018,"38","099",10802,5543,5259,1011,1216,1471,1265
"31598",2018,"38","009",6589,3457,3132,701,776,957,728
"31599",2018,"38","003",10836,5430,5406,1030,1263,1410,1453
"31600",2018,"38","035",70400,36536,33864,3716,4646,12459,10862
"31601",2018,"38","053",12536,6822,5714,529,603,2273,2016
"31602",2018,"38","055",9608,4958,4650,1058,1094,1218,1133
"31603",2018,"38","069",4210,2115,2095,422,553,523,450
"31604",2018,"38","075",2495,1258,1237,220,226,312,357
"31605",2018,"38","011",3195,1590,1605,296,346,433,443
"31606",2018,"38","015",93737,47152,46585,6192,8013,13801,12731
"31607",2018,"38","047",1927,1000,927,267,308,233,204
"31608",2018,"38","065",1837,935,902,216,225,252,251
"31609",2018,"38","093",21064,10875,10189,1733,2112,2859,2816
"31610",2018,"38","071",11557,5886,5671,1011,1176,1774,1507
"31611",2018,"38","031",3290,1616,1674,330,405,390,435
"31612",2018,"38","039",2266,1142,1124,313,341,264,225
"31613",2018,"38","083",1405,723,682,176,217,134,142
"31614",2018,"38","087",704,353,351,92,100,70,95
"31615",2018,"39","159",55654,26847,28807,2882,3626,8364,7808
"31616",2018,"39","131",28214,13945,14269,2207,2689,4159,3748
"31617",2018,"39","125",18872,9413,9459,1491,1877,2646,2536
"31618",2018,"39","061",812037,391728,420309,50555,69135,117855,113812
"31619",2018,"39","049",1275333,622353,652980,61704,84298,188962,183035
"31620",2018,"17","127",14430,6794,7636,1323,1717,1781,1934
"31621",2018,"17","017",12665,6353,6312,923,1196,1890,1660
"31622",2018,"18","069",36378,17875,18503,2574,3412,5019,5051
"31623",2018,"18","181",24217,12143,12074,2141,2516,3551,3195
"31624",2018,"18","075",20993,10398,10595,1553,2040,3343,3058
"31625",2018,"18","145",44399,21941,22458,3229,3983,6075,5882
"31626",2018,"18","153",20792,11174,9618,1552,1941,2823,2444
"31627",2018,"18","157",189294,96866,92428,9000,11611,35167,32592
"31628",2018,"18","057",316095,154532,161563,16170,19872,51246,48893
"31629",2018,"18","005",81893,41150,40743,5692,7100,12012,11238
"31630",2018,"18","049",20212,9962,10250,1632,2119,2872,2807
"31631",2018,"18","113",47451,23844,23607,3218,3885,7433,6839
"31632",2018,"18","019",115702,56359,59343,7378,9965,16178,15512
"31633",2018,"18","063",160940,80391,80549,9149,11721,24993,23760
"31634",2018,"18","053",66944,31935,35009,5325,6958,9663,10268
"31635",2018,"18","071",43938,21822,22116,3036,3842,6462,6047
"31636",2018,"18","119",20878,10628,10250,1866,1967,2634,2600
"31637",2018,"18","183",33649,16702,16947,2527,3247,4724,4387
"31638",2018,"18","023",32301,15986,16315,2217,2944,5116,4695
"31639",2018,"18","161",7153,3514,3639,575,723,1001,935
"31640",2018,"18","029",49501,24764,24737,3791,4395,7201,6566
"31641",2018,"18","093",45619,22558,23061,3870,4909,6176,5598
"31642",2018,"18","123",19141,10222,8919,1579,1832,2520,2273
"31643",2018,"18","129",25589,12787,12802,2069,2391,3468,3239
"31644",2018,"18","015",19994,10034,9960,1692,2063,2772,2560
"31645",2018,"18","045",16486,8251,8235,1416,1765,2357,2026
"31646",2018,"18","149",22941,11302,11639,1905,2078,3233,3157
"31647",2018,"18","055",32295,16033,16262,2772,3346,4262,4165
"31648",2018,"19","011",25626,12783,12843,2068,2466,3629,3472
"31649",2018,"06","091",2930,1542,1388,439,414,323,194
"31650",2018,"06","113",214977,104375,110602,11330,14111,36183,38218
"31651",2018,"06","057",99092,48889,50203,11899,13278,10622,9910
"31652",2018,"06","045",87422,43439,43983,8310,9535,11549,10996
"31653",2018,"06","037",10098052,4976788,5121264,561006,738271,1434560,1373667
"31654",2018,"06","085",1922200,970469,951731,109620,137288,269073,252807
"31655",2018,"06","093",43540,21706,21834,5087,5376,5527,5158
"31656",2018,"06","015",27424,14575,12849,2200,2385,3434,3621
"31657",2018,"08","015",19164,10268,8896,2257,2413,1970,1649
"31658",2018,"08","045",58538,29779,28759,3394,3640,8769,8501
"31659",2018,"08","059",570427,283919,286508,39908,48799,72885,68642
"31660",2018,"08","103",6465,3291,3174,472,463,1109,1014
"31661",2018,"08","021",8142,4082,4060,719,747,1326,1333
"31662",2018,"08","001",497115,250704,246411,21964,27217,81632,77755
"31663",2018,"08","037",54357,28804,25553,2846,2636,7819,6838
"31664",2018,"08","081",13060,6698,6362,841,975,2059,1715
"31665",2018,"08","017",2039,964,1075,79,166,332,419
"31666",2018,"08","033",1841,989,852,239,232,219,155
"31667",2018,"08","057",1296,631,665,124,164,130,167
"31668",2018,"08","083",25909,12760,13149,2534,2819,3565,3282
"31669",2018,"08","013",321030,161355,159675,19119,22949,47645,45611
"31670",2018,"08","125",10069,5019,5050,807,1022,1526,1557
"31671",2018,"08","107",24874,12915,11959,1767,1692,3012,2690
"31672",2018,"08","019",9379,4816,4563,879,890,799,957
"31673",2018,"08","101",164685,80962,83723,13207,16027,23921,22662
"31674",2018,"08","093",17392,9172,8220,1743,1579,1848,1610
"31675",2018,"08","077",149998,74027,75971,12179,14723,21598,20684
"31676",2018,"08","041",688153,347478,340675,37150,46094,110950,101165
"31677",2018,"08","005",636671,314672,321999,34712,43915,92817,87540
"31678",2018,"10","003",555133,268870,286263,35186,46254,77426,76183
"31679",2018,"10","001",174822,84271,90551,12643,15818,25939,25251
"31680",2018,"09","005",183031,90447,92584,16567,19889,21743,19999
"31681",2018,"12","099",1446277,701207,745070,148869,188039,175965,168574
"31682",2018,"12","086",2715516,1318627,1396889,176361,246992,350408,339039
"31683",2018,"12","037",11736,6714,5022,1269,1246,1251,1129
"31684",2018,"12","047",14269,8281,5988,1090,1261,1909,1486
"31685",2018,"12","119",120999,60725,60274,32499,34772,6067,5173
"31686",2018,"12","059",19430,10484,8946,1744,2105,2671,2107
"31687",2018,"12","071",718679,351918,366761,94451,103571,82031,78243
"31688",2018,"12","021",363922,179336,184586,53228,59051,40291,37745
"31689",2018,"12","101",510593,248572,262021,52568,62196,64654,60959
"31690",2018,"12","055",102101,49727,52374,16640,18892,10995,10582
"31691",2018,"12","027",36399,20657,15742,3754,4006,5102,4145
"31692",2018,"12","023",69105,35683,33422,5759,6665,10315,8724
"31693",2018,"12","107",72766,35841,36925,7763,8507,9353,9334
"31694",2018,"12","125",15239,9919,5320,1323,888,1798,1599
"31695",2018,"12","075",39961,19364,20597,4508,4893,5053,4934
"31696",2018,"12","127",527634,257275,270359,57169,68337,61978,58702
"31697",2018,"09","015",116538,57560,58978,8082,10175,16030,15275
"31698",2018,"09","011",268881,134703,134178,20756,25564,36068,32799
"31699",2018,"09","007",163368,79676,83692,13673,17379,19765,19194
"31700",2018,"09","013",151269,75821,75448,10334,12071,23905,23816
"31701",2018,"09","001",944348,459963,484385,61710,81709,135339,130196
"31702",2018,"12","133",24566,13231,11335,2014,2249,3015,3017
"31703",2018,"12","031",924229,448163,476066,52815,70665,130542,125346
"31704",2018,"12","007",26979,14841,12138,2110,2687,3483,3101
"31705",2018,"12","009",576808,282023,294785,60732,72351,68299,62990
"31706",2018,"12","019",207291,102225,105066,14217,16714,31055,29153
"31707",2018,"48","105",3633,1771,1862,239,300,560,606
"31708",2018,"48","207",5809,3071,2738,559,702,733,689
"31709",2018,"48","227",36667,20732,15935,2161,2435,5483,4726
"31710",2018,"48","333",4902,2329,2573,659,754,711,684
"31711",2018,"48","337",19409,9403,10006,1966,2263,2524,2667
"31712",2018,"48","365",23440,11498,11942,1918,2308,3511,3354
"31713",2018,"48","403",10458,5072,5386,1568,1594,1105,1258
"31714",2018,"48","421",3058,1574,1484,205,230,476,426
"31715",2018,"48","437",7484,4036,3448,612,728,1248,971
"31716",2018,"48","231",92152,45279,46873,6628,7894,13868,13681
"31717",2018,"48","063",12813,6220,6593,1090,1211,2054,2060
"31718",2018,"48","195",5547,2783,2764,403,460,939,904
"31719",2018,"48","187",155137,76850,78287,9482,11257,24954,23243
"31720",2018,"48","077",10387,5195,5192,1106,1205,1342,1243
"31721",2018,"48","205",5767,3411,2356,373,454,631,662
"31722",2018,"48","217",35399,17603,17796,3412,3808,5348,4937
"31723",2018,"48","293",23515,12056,11459,1977,2306,3401,3235
"31724",2018,"48","347",65558,31365,34193,3984,5008,11638,12465
"31725",2018,"48","369",9852,5059,4793,592,684,1764,1705
"31726",2018,"48","367",129802,64448,65354,9333,10206,19339,18473
"31727",2018,"48","377",7123,3497,3626,728,868,1180,1194
"31728",2018,"48","465",49027,24925,24102,3159,3735,8982,8340
"31729",2018,"48","109",2241,1231,1010,229,199,380,235
"31730",2018,"48","135",158342,80249,78093,6529,8442,29452,27672
"31731",2018,"48","169",6288,4070,2218,325,456,730,537
"31732",2018,"48","173",1430,787,643,70,103,266,169
"31733",2018,"48","185",27630,14892,12738,2294,2260,3826,3849
"31734",2018,"48","085",944350,464248,480102,43133,54907,150272,143676
"31735",2018,"48","005",87607,42659,44948,5956,7671,13645,13698
"31736",2018,"48","101",1623,792,831,138,212,299,277
"31737",2018,"48","209",204150,101636,102514,9740,11545,34214,35583
"31738",2018,"48","039",353999,179060,174939,18371,21609,57150,53410
"31739",2018,"48","129",3387,1634,1753,342,447,515,543
"31740",2018,"19","061",96802,47744,49058,7042,9302,14698,13884
"31741",2018,"19","151",6898,3384,3514,710,848,851,814
"31742",2018,"19","177",7223,3698,3525,740,790,1079,877
"31743",2018,"19","003",3726,1854,1872,396,446,452,444
"31744",2018,"19","009",5637,2758,2879,596,778,655,647
"31745",2018,"06","021",27897,14171,13726,2011,2289,4776,4263
"31746",2018,"06","007",227075,112513,114562,18002,22217,33347,32067
"31747",2018,"06","031",150075,82674,67401,6680,7887,26373,24062
"31748",2018,"06","063",18699,9423,9276,2494,2494,2084,1846
"31749",2018,"06","079",281455,142769,138686,24372,28386,41474,38103
"31750",2018,"06","019",978130,487936,490194,51086,63352,172448,165642
"31751",2018,"06","029",883053,452646,430407,42252,49753,159332,150852
"31752",2018,"06","059",3164182,1562429,1601753,194657,245831,451096,431726
"31753",2018,"06","111",848112,419588,428524,55196,68239,125088,120613
"31754",2018,"06","009",45235,22434,22801,6005,6209,4763,4733
"31755",2018,"06","101",95872,47789,48083,6419,7809,15590,14360
"31756",2018,"06","081",765935,377851,388084,51286,66581,98406,92128
"31757",2018,"06","109",53932,28102,25830,6403,6948,5790,5361
"31758",2018,"06","077",732212,364612,367600,39437,50024,125348,118838
"31759",2018,"06","005",37829,20302,17527,4777,5175,3934,3458
"31760",2018,"08","095",4318,2295,2023,389,404,751,604
"31761",2018,"08","007",12908,6546,6362,1594,1574,1491,1237
"31762",2018,"08","031",693417,347188,346229,34187,44564,85663,82858
"31763",2018,"08","061",1449,750,699,122,163,279,191
"31764",2018,"08","055",6583,3305,3278,1037,996,654,549
"31765",2018,"08","009",3563,1755,1808,406,517,440,407
"31766",2018,"08","047",5924,3169,2755,480,378,650,456
"31767",2018,"08","063",7635,4158,3477,639,739,1151,929
"31768",2018,"08","051",16537,8983,7554,1087,957,2527,2227
"31769",2018,"08","079",823,402,421,119,131,40,55
"31770",2018,"08","091",4722,2312,2410,664,621,394,370
"31771",2018,"08","115",2350,1162,1188,270,338,318,314
"31772",2018,"08","123",295123,148627,146496,16017,18287,48920,47069
